sha,client,author_date,year,subject,weight,security_relevant,defect_class,disclosure,confidence,evidence,why,classified
76c617cdeb192c8085ac4fe2b3e8f8d0e10d8f78,nimbus,2020-11-12T10:39:33+01:00,2020,Gossip message id should decompress data,204.40650406504065,True,consensus_divergence,silent,0.85,"+    let decoded = snappy.decode(m.data, GOSSIP_MAX_SIZE)","The gossip message ID was computed on compressed data instead of decompressed data, diverging from the eth2 spec and causing peers to compute different message IDs, plus a missing return on empty decompressed messages could fall through without a validation result.",True
d1fc409e7145f6d7cc0bf933db45dce628f966f8,nimbus,2020-11-27T13:16:19+01:00,2020,node.network.metadata.attnets is only secondary source of truth,204.40650406504065,True,other,silent,0.85,-      doAssert node.network.metadata.attnets[subnet] ==,"The commit replaces a doAssert that could crash the node when metadata was out of sync with subscribed subnets with an assignment that corrects the metadata, fixing a node availability defect.",True
654da5c5735a795dc44ecb51938eec0a055e1908,nimbus,2020-11-30T12:10:52+01:00,2020,make publish-book,204.40650406504065,False,none,none,1.0,"-<p>Whether or not your Pi is up to the task will depend on a number of factors such as SSD speed, network connectivity, etc. So it's best to verify performance  on a testnet first.</p>","This commit only rewords sentences in generated HTML documentation files (the Nimbus book), with no code or correctness changes.",True
5dade7b4413eaa286414c96ba33c90e83356820f,nimbus,2020-11-30T22:16:12+02:00,2020,post_v1_beacon_blocks() implementation.,204.40650406504065,False,none,none,0.9,"  rpcServer.rpc(""post_v1_beacon_blocks"") do (blck: SignedBeaconBlock) -> int:","This commit adds a new RPC endpoint implementation, not a fix to an existing defect.",True
c4d9d5f64e32348dd7ec1dc49572f4e97149d8d9,nimbus,2020-12-09T17:24:25+01:00,2020,bump nim-stew (no change),204.40650406504065,False,none,none,0.95,+Subproject commit e15c1ae01269b1c53e1c9d80741b6d8929fc4b75,"This is a dependency submodule pointer bump with no visible code changes and the message explicitly states no change, so there is no evidence of a security-relevant defect being fixed.",True
51f967a5486edbd90c18ba54609600eb5b234ba2,nimbus,2021-01-08T12:29:43+02:00,2021,scripts: make shebang more portable (#2216),204.40650406504065,False,none,none,1.0,"-#!/bin/bash
+#!/usr/bin/env bash",This is a build/CI portability change to shell script shebangs with no correctness or security consequence.,True
4dee5c4bf037cbd4b69fbb08df0e5323f2073e94,nimbus,2021-01-08T14:24:14+01:00,2021,simplify duplicate validator detection UI,204.40650406504065,False,none,none,0.9,-      dupProtectionEpochs* {.,"This commit is a refactor and simplification of configuration options for duplicate validator detection, not a fix for a security-relevant defect.",True
5391baf8302aa4bc9651e47d99e8c6605663679d,nimbus,2021-01-21T16:16:36+01:00,2021,onBlockAdded callback should use TrustedSignedBeaconBlock https://github.com/status-im/nimbus-eth2/pull/2250#discussion_r561837261,204.40650406504065,False,none,none,0.8,"+    blckRef: BlockRef, blck: TrustedSignedBeaconBlock,","This is a type-safety refactor changing SignedBeaconBlock to TrustedSignedBeaconBlock in callbacks; the block was already validated before reaching this point, so no actual defect is being fixed.",True
dfd99ec94336b784d71845421ac2c15288f8cef1,nimbus,2021-03-22T14:44:45Z,2021,Altair (HF1/v1.1.0) minimal and mainnet presets/constants (#2444),204.40650406504065,False,none,none,0.95,+    ALTAIR_FORK_VERSION,"This commit adds new Altair fork presets and constants for an upcoming hard fork, which is a feature addition rather than a fix to any existing defect.",True
87014f6da26803e66dc2f1852eccd8588093c490,nimbus,2021-05-03T07:33:01-07:00,2021,review,204.40650406504065,False,none,none,1.0,"> If you want to run on mainnet, simply replace all instances of `prymont` with `mainnet`.",This is a documentation-only wording change with no code or correctness impact.,True
8b15c5d75f55007635cb1656b5c525196336847c,nimbus,2021-05-20T20:00:38+02:00,2021,CI cron: change step order,204.40650406504065,False,none,none,1.0,"-    - cron: ""40 17 * * *""",This is a CI workflow reordering and schedule change with no correctness or security consequence.,True
7141efb350eb6e4891ac5945df0580eb09153e5f,nimbus,2021-05-28T15:07:48+02:00,2021,log style,204.40650406504065,False,none,none,1.0,"-      local_head_slot = self.consensusManager.chainDag.head.slot,","The commit only renames log field names from snake_case to camelCase, which is a logging style change with no correctness or security consequence.",True
57d77846f4ce62e2addbbdab32ec17378675ffce,nimbus,2021-07-02T17:04:51+02:00,2021,fix metrics on Windows,204.40650406504065,False,none,none,0.9,+Subproject commit 2dfd352fd0635171f8cb9a86db94b352d63012e5,"The diff only updates vendor submodule pointers with no visible code change, and the commit message indicates a metrics fix on Windows, which is not security-relevant.",True
45858cab88ba69551a33e21415f68921d3373fef,nimbus,2021-08-03T21:21:20+03:00,2021,Fix type.,204.40650406504065,False,none,none,0.95,-  RestAttestationsFailure* = object,"This is a simple type rename from RestAttestationsFailure to RestFailureItem, a refactor with no correctness or security consequence.",True
4a849f3efbec0f8f6e64d6e2202540882dccd21a,nimbus,2021-10-08T15:14:21+02:00,2021,Create Sjenica1,204.40650406504065,False,none,none,1.0,+,The commit merely creates an empty placeholder file unrelated to the nimbus Ethereum client codebase.,True
df3fc9525f983119fce7606c354cebfa364cb116,nimbus,2021-10-19T16:09:26+02:00,2021,import cleanup (#2997),204.40650406504065,False,none,none,0.95,"-  "".""/[beacon_clock, beacon_chain_db, beacon_node_types, conf],","This is a pure import cleanup and file rename with removal of unused types, containing no correctness or security fix.",True
0ec1a22f088268a51e49066c384872b2791426d3,nimbus,2021-11-02T10:48:39+01:00,2021,Better REST/RPC error messages,204.40650406504065,False,none,none,0.7,"    blck = shortLog(trustedBlock.message),",The diff is dominated by cosmetic log field reordering and addition of deduplication helper functions (isSeen/addMessage) that appear to be refactoring/hardening infrastructure rather than fixing a specific reachable defect.,True
259dbeff8be15d4d539bb1112aabc81b7328abf8,nimbus,2021-12-15T13:15:40Z,2021,forkchoiceUpdate support,204.40650406504065,False,none,none,0.95,"proc forkchoiceUpdated*(p: Web3DataProviderRef,","This commit adds new forkchoiceUpdated procedures to support the Engine API, which is a feature addition rather than a fix for a security-relevant defect.",True
7ec97a6b351830a1801dd2458b55c7a0ff7a1d4a,nimbus,2021-12-30T12:33:03+01:00,2021,Fix missing checkpoint states` (#3225),204.40650406504065,True,state_corruption,silent,0.85,elif not save:,"When saving states to the database, the code previously used in-memory caches that skipped persistence of some checkpoint state information, causing missing states in the database and potential state integrity failures.",True
35b4b61f01384938ac3aff3ad447049d8b95b60e,nimbus,2022-01-03T02:33:21+01:00,2022,nim-websock had its default branch renamed (#3229),204.40650406504065,False,none,none,1.0,-	branch = master,"This commit merely renames the default branch of a vendored submodule from master to main, which is a build/infrastructure change with no correctness or security consequence.",True
16a42520a7e4e51390616b1a447dda9f630a9d92,nimbus,2022-01-24T11:26:42+01:00,2022,minor edit,204.40650406504065,False,none,none,1.0,+Nimbus exposes an **extremely fast** and high-performance implementation of the standard [Beacon Node API](https://ethereum.github.io/beacon-APIs/).,"This is a documentation-only edit adding a marketing phrase, with no code or correctness change.",True
fe5bbc124fecb931ee022a9fdb713e77d98b5b86,nimbus,2022-02-17T19:00:42+02:00,2022,[skip ci] scripts/run-geth-el.sh Allow connecting to any merge devnet,204.40650406504065,False,none,none,0.95,rename from scripts/kintsugi_geth.sh,"This is a dev/CI script rename and parameterization to support arbitrary merge devnets, with no effect on node consensus, availability, or integrity.",True
952716e33a98c812249423378126aaf9e026d155,nimbus,2022-03-20T12:43:59+01:00,2022,add precondition assert,204.40650406504065,False,none,none,0.9,"+    doAssert dag.finalizedHead.blck.parent == nil,",This adds a defensive assertion (hardening) rather than fixing a reachable defect.,True
ffe965ccb892cebcc49e3a48fae4a62c9c6a6d8a,nimbus,2022-04-09T14:24:28Z,2022,"bump nim-ssz-serialization: treat List[byte, ...] as hex strings for JSON",204.40650406504065,False,none,none,0.9,+Subproject commit 75f1946faf4ad0023c06b7cb9e0452cb7c0018f9,"This is a dependency bump with no visible code change in the diff, and the message describes a JSON serialization behavior change, not a security defect.",True
a7f37ce26275d2072a4507635ac14c56889618fe,nimbus,2022-05-20T15:21:08+03:00,2022,Address review comments,204.40650406504065,False,none,none,0.95,"-  warn ""JSON field not recognized by the current version of Nimbus. Consider upgrading"",",This is a logging-level change from warn to debug with no correctness or security consequence.,True
bf1763fdef391ed69870a0c6b9f471f57ba91082,nimbus,2022-05-25T13:49:29Z,2022,consensus specs v1.2.0-rc.1 (#3661),204.40650406504065,False,none,none,0.9,+ Registry updates - invalid_large_withdrawable_epoch [Preset: mainnet]                      OK,"This commit only updates consensus spec test result documentation, adding new test case entries and adjusting pass/skip counts; no production code is changed.",True
10079f886d6c31d6061f122154676e60c9c52c05,nimbus,2022-06-03T20:32:50Z,2022,read from per-validator suggested fee recipients from files in keystore,204.40650406504065,False,none,none,0.9,-  feeRecipientTable*: FeeRecipientTable,"This commit removes a feature (per-validator fee recipient file reading) and its associated code, which is a refactor/feature removal with no security-relevant defect being fixed.",True
2444e9948f0f950219b6c32cd2b17cabf40a4e6b,nimbus,2022-06-29T01:08:56+03:00,2022,Version 22.6.1,204.40650406504065,False,none,none,1.0,"-  versionBuild* = 0
+  versionBuild* = 1",This is a version bump and changelog update with no code changes fixing a defect.,True
caced7c516101b6a8efbc141f50dfce44a148085,nimbus,2022-07-14T00:29:06+02:00,2022,reword comment to more generic timeout,204.40650406504065,False,none,none,0.95,"-              peer, conn, InvalidRequest, ""Request full data not sent in time"")",This commit merely rewords a comment and wraps a string literal in errorMsgLit; no defect is being fixed.,True
d59b970ebcaf1e4e880748af36804ea774877b4e,nimbus,2022-07-25T14:48:43+03:00,2022,Fix stupid `defer` issue.,204.40650406504065,True,state_corruption,silent,0.75,+      success = true,"A successfully decrypted keystore was not marking success=true before returning, so any defer-based cleanup or state-update logic would incorrectly treat a successful keystore load as a failure, potentially corrupting validator key registration state.",True
309cd772c153c6ca816f0983586a8903e912f465,nimbus,2022-07-29T23:33:05Z,2022,Bump mistune from 0.8.4 to 2.0.3 in /ncli,204.40650406504065,False,none,none,1.0,-mistune==0.8.4,"This is a dependency bump, which is explicitly excluded from being security-relevant.",True
d9ceb61dbd9e9763ba073b564eac7478e072f367,nimbus,2022-09-04T19:44:43+02:00,2022,eth: bump (#4062),204.40650406504065,True,consensus_divergence,silent,0.8,"-    txRoot        : BLANK_ROOT_HASH,
+    txRoot        : EMPTY_ROOT_HASH,","Using BLANK_ROOT_HASH instead of EMPTY_ROOT_HASH for transaction and receipt roots would produce incorrect block headers/payloads, causing the node to diverge from consensus.",True
afb6ec18f3f49c96f0c8f46042bbc16eec0b493b,nimbus,2022-09-06T14:30:57+02:00,2022,Fix messageId generation for forks after altair,204.40650406504065,True,consensus_divergence,silent,0.75,+    if not topic.startsWith(phase0Prefix):,"The original code only included the topic in the gossip message ID digest for altair-prefixed topics, causing incorrect message IDs for all post-altair forks, which could lead to the node rejecting valid gossip messages or accepting duplicates differently from peers.",True
19bf460a3b1e61b41ff10d99c599fc9567d70b5d,nimbus,2022-09-10T06:12:07Z,2022,more `withState` `state` -> `forkyState` (#4104),204.40650406504065,False,none,none,0.9,"-                state.data.compute_unrealized_finality()
+                forkyState.data.compute_unrealized_finality()","This is a mechanical rename of `state` to `forkyState` within `withState` blocks, a refactor with no indication of a defect being fixed.",True
3425811bef0f8729d25d09a7506b42c2c5d968b4,nimbus,2022-10-05T12:30:49Z,2022,don't crash on getBlindedExecutionPayload network errors,204.40650406504065,True,other,implied_fix,0.95,except CatchableError as exc:,"The commit wraps a network call in a try-except block to prevent unhandled exceptions from crashing the node, fixing an availability defect.",True
